id_amat;id_via;num_civico;municipio;stato;categorieveicoli;numero_manufatti;stalli_per_manufatto;stalli_totali;tipomanufatto;ubicazione;LONG_X_4326;LAT_Y_4326;Location
662;1708;60;8;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16691598500461;45.530083047025;"(45.530083047025, 9.16691598500461)"
663;1708;60;8;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16759737042551;45.5305910726967;"(45.5305910726967, 9.16759737042551)"
664;1708;60;8;Esistente;Velocipedi;1;6;6;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16766603478979;45.5303061839369;"(45.5303061839369, 9.16766603478979)"
665;1708;60;8;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16768470572258;45.530119285245;"(45.530119285245, 9.16768470572258)"
666;1708;60;8;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16752830184191;45.530015225419;"(45.530015225419, 9.16752830184191)"
667;1708;60;8;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16711831001924;45.5297978181194;"(45.5297978181194, 9.16711831001924)"
668;7087;2;1;Esistente;Velocipedi;3;5;15;Redondo Inox;Cortile o altro spazio collegato al civico;9.17851369900627;45.4752516089106;"(45.4752516089106, 9.17851369900627)"
669;5122;30;6;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16532571443424;45.4547277062679;"(45.4547277062679, 9.16532571443424)"
670;5092;12;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.1740742153279;45.4583499829525;"(45.4583499829525, 9.1740742153279)"
671;212;10;1;Esistente;Velocipedi;12;2;24;Circolare _ Phi greca;Marciapiede;9.1936329202931;45.4656032325;"(45.4656032325, 9.1936329202931)"
672;212;10;1;Esistente;Velocipedi;3;2;6;Circolare _ Phi greca;Marciapiede;9.19366113849567;45.465551736781;"(45.465551736781, 9.19366113849567)"
673;212;1;1;Esistente;Velocipedi;2;5;10;Verona;Alla quota della carreggiata;9.19397257442336;45.4651708486117;"(45.4651708486117, 9.19397257442336)"
675;5312;3;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.17521353649265;45.4304306911833;"(45.4304306911833, 9.17521353649265)"
676;1704;1;9;Esistente;Velocipedi;12;5;60;Verona;Marciapiede;9.18701514127403;45.4838015800898;"(45.4838015800898, 9.18701514127403)"
677;1704;1;9;Esistente;Velocipedi;5;5;25;Verona;Marciapiede;9.18697473718605;45.4837654432446;"(45.4837654432446, 9.18697473718605)"
678;2187;6;3;Esistente;Velocipedi;3;6;18;Verona;Marciapiede;9.21058185109351;45.4746483240515;"(45.4746483240515, 9.21058185109351)"
679;2187;6;3;Esistente;Velocipedi;4;6;24;Verona;Marciapiede;9.21072622908257;45.4745355916945;"(45.4745355916945, 9.21072622908257)"
680;1510;75;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.17420068296819;45.5133906029925;"(45.5133906029925, 9.17420068296819)"
681;1510;75;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.1741888876736;45.5135082072629;"(45.5135082072629, 9.1741888876736)"
682;1510;75;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.17393512177805;45.5138083297814;"(45.5138083297814, 9.17393512177805)"
683;5277;38;6;Esistente;Velocipedi;3;5;15;Verona;Cortile o altro spazio collegato al civico;9.16687132815995;45.4423567621382;"(45.4423567621382, 9.16687132815995)"
684;3102;2;3;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.22407071037473;45.4691777564804;"(45.4691777564804, 9.22407071037473)"
685;3102;2;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.22406932858041;45.4691337932145;"(45.4691337932145, 9.22406932858041)"
686;6275;14;7;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.15191010612796;45.465100835025;"(45.465100835025, 9.15191010612796)"
687;6910;;7;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Alla quota della carreggiata;9.08478883552445;45.464253858008;"(45.464253858008, 9.08478883552445)"
688;3174;1;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.22311529058628;45.4726355073402;"(45.4726355073402, 9.22311529058628)"
689;3174;5;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.22310440549716;45.4737756002256;"(45.4737756002256, 9.22310440549716)"
690;3174;3;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.2231130372137;45.4729226232502;"(45.4729226232502, 9.2231130372137)"
691;3174;7;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.22313265178338;45.4740958867705;"(45.4740958867705, 9.22313265178338)"
692;1061;2;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19254946407324;45.4792817805664;"(45.4792817805664, 9.19254946407324)"
694;1135;31;9;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.19133680590404;45.4869169645828;"(45.4869169645828, 9.19133680590404)"
697;1135;42;9;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.19131048722766;45.4880503493898;"(45.4880503493898, 9.19131048722766)"
698;1135;42;9;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.19132387000884;45.4880010450487;"(45.4880010450487, 9.19132387000884)"
699;1135;42;9;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.19133636675221;45.4879558248884;"(45.4879558248884, 9.19133636675221)"
700;1135;39;9;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.19111219680051;45.4879944579922;"(45.4879944579922, 9.19111219680051)"
701;1135;44;9;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.19127556575055;45.4883502378842;"(45.4883502378842, 9.19127556575055)"
702;1135;45;9;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.1909856119437;45.4884047331588;"(45.4884047331588, 9.1909856119437)"
703;1135;47;9;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.19093771032473;45.4886658989204;"(45.4886658989204, 9.19093771032473)"
704;3178;72;4;Esistente;Velocipedi;5;5;25;Verona;Marciapiede;9.22410187919767;45.4594973362232;"(45.4594973362232, 9.22410187919767)"
705;3178;72;4;Esistente;Velocipedi;5;5;25;Verona;Marciapiede;9.22377633637736;45.4594994688195;"(45.4594994688195, 9.22377633637736)"
706;7514;211;8;Esistente;Velocipedi;3;5;15;Verona;Parcheggio in struttura;9.09492964520514;45.5055131253945;"(45.5055131253945, 9.09492964520514)"
707;7106;6;1;Esistente;Velocipedi;8;5;40;Verona _ Ambrogio;Marciapiede;9.17282264147823;45.4724150602691;"(45.4724150602691, 9.17282264147823)"
708;639;4;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.17984211286495;45.4650119617146;"(45.4650119617146, 9.17984211286495)"
709;639;5;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.17989021285599;45.4648834504651;"(45.4648834504651, 9.17989021285599)"
710;639;5;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.17998695872159;45.4648916375617;"(45.4648916375617, 9.17998695872159)"
712;639;5;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18022849680249;45.4649294917183;"(45.4649294917183, 9.18022849680249)"
713;639;8;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.1792762528388;45.4649863005724;"(45.4649863005724, 9.1792762528388)"
714;2233;3;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21457935006782;45.484296550403;"(45.484296550403, 9.21457935006782)"
715;2233;5;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21467020602384;45.4843908013014;"(45.4843908013014, 9.21467020602384)"
716;2233;4;3;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.21496659031674;45.4841360609644;"(45.4841360609644, 9.21496659031674)"
717;2233;4;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.2146224891505;45.4838616571399;"(45.4838616571399, 9.2146224891505)"
718;2233;1;3;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.21424064770677;45.4840494889334;"(45.4840494889334, 9.21424064770677)"
719;6105;2;6;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.16141896590793;45.4569537107721;"(45.4569537107721, 9.16141896590793)"
720;6102;2;6;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.16208502199438;45.4568738026012;"(45.4568738026012, 9.16208502199438)"
721;1785;a;9;Esistente;Velocipedi;4;6;24;Verona;Area pedonale (regolamentata o di fatto);9.19013505344193;45.4833157550718;"(45.4833157550718, 9.19013505344193)"
722;1785;b;9;Esistente;Velocipedi;1;6;6;Verona;Area pedonale (regolamentata o di fatto);9.19076263182703;45.4832445352398;"(45.4832445352398, 9.19076263182703)"
723;1785;c;9;Esistente;Velocipedi;2;6;12;Verona;Area pedonale (regolamentata o di fatto);9.19113178479771;45.483111258482;"(45.483111258482, 9.19113178479771)"
724;1785;d;9;Esistente;Velocipedi;2;6;12;Verona;Area pedonale (regolamentata o di fatto);9.18947647125125;45.4840337533799;"(45.4840337533799, 9.18947647125125)"
725;1785;d;9;Esistente;Velocipedi;2;6;12;Verona;Area pedonale (regolamentata o di fatto);9.18948214564985;45.4840509875908;"(45.4840509875908, 9.18948214564985)"
726;1785;d;9;Esistente;Velocipedi;3;6;18;Verona;Area pedonale (regolamentata o di fatto);9.18950850227816;45.4840736491219;"(45.4840736491219, 9.18950850227816)"
727;1785;d;9;Esistente;Velocipedi;3;6;18;Verona;Area pedonale (regolamentata o di fatto);9.18951232050896;45.4840874226135;"(45.4840874226135, 9.18951232050896)"
729;1791;0;9;Esistente;Velocipedi;3;6;18;Verona;Area pedonale (regolamentata o di fatto);9.19325404462436;45.4824241682397;"(45.4824241682397, 9.19325404462436)"
730;1788;10;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18840833151481;45.483281880601;"(45.483281880601, 9.18840833151481)"
731;1788;10;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18854360580042;45.4831604946434;"(45.4831604946434, 9.18854360580042)"
732;1788;10;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18876057091726;45.4829880429652;"(45.4829880429652, 9.18876057091726)"
733;1788;10;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18900168595363;45.4828787588358;"(45.4828787588358, 9.18900168595363)"
734;1788;10;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18910213813428;45.4828512292971;"(45.4828512292971, 9.18910213813428)"
735;1788;8;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.1895413366814;45.4828343684584;"(45.4828343684584, 9.1895413366814)"
736;1788;8;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18995763927341;45.4829382034317;"(45.4829382034317, 9.18995763927341)"
737;1788;4;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.19101352247737;45.4828604260957;"(45.4828604260957, 9.19101352247737)"
738;1704;;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18887726846716;45.4840962900049;"(45.4840962900049, 9.18887726846716)"
739;1108;8;9;Esistente;Velocipedi;3;6;18;Verona;Marciapiede;9.19237453530062;45.4820588438942;"(45.4820588438942, 9.19237453530062)"
740;1008;18;9;Esistente;Velocipedi;2;6;12;Verona;Marciapiede;9.19339999873899;45.4826051197521;"(45.4826051197521, 9.19339999873899)"
741;1008;18;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.19354446970568;45.4825418601458;"(45.4825418601458, 9.19354446970568)"
742;1107;2;9;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.19310455512135;45.4808993228092;"(45.4808993228092, 9.19310455512135)"
744;1667;1;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21408761028419;45.5257360196693;"(45.5257360196693, 9.21408761028419)"
745;711;24;1;Esistente;Velocipedi;2;3;6;Parigina;Marciapiede;9.1829572241165;45.4717002977278;"(45.4717002977278, 9.1829572241165)"
746;711;48;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18196996831298;45.4718480013525;"(45.4718480013525, 9.18196996831298)"
747;6778;18;7;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Alla quota della carreggiata;9.0935756047033;45.4593332163572;"(45.4593332163572, 9.0935756047033)"
748;601;9;1;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.17653197194355;45.4677507385603;"(45.4677507385603, 9.17653197194355)"
749;6480;18;7;Esistente;Velocipedi;2;5;10;Redondo Inox;Cortile o altro spazio collegato al civico;9.08817399735017;45.4775439644156;"(45.4775439644156, 9.08817399735017)"
750;727;1;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18146396754829;45.4672927497406;"(45.4672927497406, 9.18146396754829)"
751;727;1;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.1816062970426;45.4673044939894;"(45.4673044939894, 9.1816062970426)"
752;573;snc;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.18625132725743;45.4639092338121;"(45.4639092338121, 9.18625132725743)"
753;6094;12;6;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.15961647827201;45.4560843917755;"(45.4560843917755, 9.15961647827201)"
754;6094;45;6;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.15635619205514;45.4548917320643;"(45.4548917320643, 9.15635619205514)"
755;6094;46;6;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.15588544571659;45.4548972202105;"(45.4548972202105, 9.15588544571659)"
756;6284;42;7;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.15022441361709;45.4684244537913;"(45.4684244537913, 9.15022441361709)"
757;601;4;1;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.17748556923539;45.4684073036777;"(45.4684073036777, 9.17748556923539)"
759;711;54;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18271958088134;45.4711903166686;"(45.4711903166686, 9.18271958088134)"
760;711;56;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18286675963084;45.4710277598244;"(45.4710277598244, 9.18286675963084)"
761;711;66;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18317656809521;45.4699092617113;"(45.4699092617113, 9.18317656809521)"
762;711;70;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18304571270294;45.4693302075091;"(45.4693302075091, 9.18304571270294)"
763;710;1;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.18240755729567;45.4677477810963;"(45.4677477810963, 9.18240755729567)"
764;710;1;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.1825495346719;45.4678294021203;"(45.4678294021203, 9.1825495346719)"
765;710;2;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.18278768801854;45.4679689702931;"(45.4679689702931, 9.18278768801854)"
766;710;2;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18284562458476;45.4679688795876;"(45.4679688795876, 9.18284562458476)"
767;710;B;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.18173352333096;45.4682118576744;"(45.4682118576744, 9.18173352333096)"
768;710;B;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.1817122156052;45.4681018383086;"(45.4681018383086, 9.1817122156052)"
769;710;A;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.18241435846335;45.4686018052837;"(45.4686018052837, 9.18241435846335)"
770;710;A;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18209911405948;45.4685950269604;"(45.4685950269604, 9.18209911405948)"
771;6330;40;7;Esistente;Velocipedi;1;5;5;Redondo Inox;0_Non precisata;9.08554445708935;45.4761597699449;"(45.4761597699449, 9.08554445708935)"
792;2654;1;3;Esistente;Velocipedi;1;6;6;0_Solo segnaletica;Marciapiede;9.23787170671037;45.485483272779;"(45.485483272779, 9.23787170671037)"
793;2261;8;2;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.20775040036873;45.4872380255618;"(45.4872380255618, 9.20775040036873)"
794;2261;8;2;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.20795070255754;45.4874379493756;"(45.4874379493756, 9.20795070255754)"
795;2261;12b;2;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.2089030261659;45.4884085653564;"(45.4884085653564, 9.2089030261659)"
796;2261;16;2;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.20914363458439;45.4886502967761;"(45.4886502967761, 9.20914363458439)"
797;2261;16;2;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.2091874010052;45.488672419063;"(45.488672419063, 9.2091874010052)"
798;1726;;9;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.15965231775344;45.5021379018364;"(45.5021379018364, 9.15965231775344)"
799;1726;;9;Esistente;Velocipedi;10;5;50;Verona;Marciapiede;9.15952639413824;45.5019729548998;"(45.5019729548998, 9.15952639413824)"
800;1726;;9;Esistente;Velocipedi;3;5;15;Verona;Marciapiede;9.15936520413141;45.5019985977216;"(45.5019985977216, 9.15936520413141)"
801;1726;;9;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.15919554854182;45.5020263579359;"(45.5020263579359, 9.15919554854182)"
802;704;20;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.18160108337128;45.4711213265607;"(45.4711213265607, 9.18160108337128)"
803;704;22;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.1812730920354;45.4713669129666;"(45.4713669129666, 9.1812730920354)"
